"Plate","Well","WellID","SampleID","Host","Virus","Cross","Dilution","Letter.Code","Resistance","Light","Transfer","Date.of.Last.Transfer","RFU","date","short.date","newIDs","newVirus","newHost","newCross","plate.transfer","ID.plate","newID.plate"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T1","5/22/18",33,2018-05-29 18:23:06,"2018-05-29","blank","blank","blank","blank","lo4b T1","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T1","5/22/18",5382,2018-05-29 18:23:06,"2018-05-29","M2V210xD","V2","M2","M2V2","lo4b T1","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T1","5/22/18",8039,2018-05-29 18:23:06,"2018-05-29","M2V4103xC","V4","M2","M2V4","lo4b T1","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T1","5/22/18",20722,2018-05-29 18:23:06,"2018-05-29","M2V41xC","V4","M2","M2V4","lo4b T1","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",5600,2018-05-29 18:23:06,"2018-05-29","M2V310xC","V3","M2","M2V3","lo4b T1","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T1","5/22/18",12789,2018-05-29 18:23:06,"2018-05-29","M2V31xD","V3","M2","M2V3","lo4b T1","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T1","5/22/18",2898,2018-05-29 18:23:06,"2018-05-29","M1V11xD","V1","M1","M1V1","lo4b T1","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T1","5/22/18",30433,2018-05-29 18:23:06,"2018-05-29","M1V2103xC","V2","M1","M1V2","lo4b T1","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T1","5/22/18",10172,2018-05-29 18:23:06,"2018-05-29","M2S103xC",NA,"M2","M2S","lo4b T1","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T1","5/22/18",7111,2018-05-29 18:23:06,"2018-05-29","M2V2103xD","V2","M2","M2V2","lo4b T1","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T1","5/22/18",22666,2018-05-29 18:23:06,"2018-05-29","M1S103xD",NA,"M1","M1S","lo4b T1","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T1","5/22/18",1405,2018-05-29 18:23:06,"2018-05-29","M1V1102xA","V1","M1","M1V1","lo4b T1","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T1","5/22/18",6165,2018-05-29 18:23:06,"2018-05-29","M1V210xB","V2","M1","M1V2","lo4b T1","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T1","5/22/18",32,2018-05-29 18:23:06,"2018-05-29","M2S103xB",NA,"M2","M2S","lo4b T1","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",13902,2018-05-29 18:23:06,"2018-05-29","M2V310xCb","V3","M2","M2V3","lo4b T1","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T1","5/22/18",38078,2018-05-29 18:23:06,"2018-05-29","M1S102xD",NA,"M1","M1S","lo4b T1","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T1","5/22/18",35958,2018-05-29 18:23:06,"2018-05-29","M1S10xD",NA,"M1","M1S","lo4b T1","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T1","5/22/18",4412,2018-05-29 18:23:06,"2018-05-29","M2S1xC",NA,"M2","M2S","lo4b T1","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T1","5/22/18",13734,2018-05-29 18:23:06,"2018-05-29","M1V2102xC","V2","M1","M1V2","lo4b T1","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T1","5/22/18",17882,2018-05-29 18:23:06,"2018-05-29","M2V31xC","V3","M2","M2V3","lo4b T1","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T1","5/22/18",43968,2018-05-29 18:23:06,"2018-05-29","M1S1xC",NA,"M1","M1S","lo4b T1","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T1","5/22/18",35965,2018-05-30 19:32:57,"2018-05-30","M2V3102xD","V3","M2","M2V3","lo4b T1","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T1","5/22/18",36986,2018-05-30 19:32:57,"2018-05-30","M1S1xD",NA,"M1","M1S","lo4b T1","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T1","5/22/18",5866,2018-05-30 19:32:57,"2018-05-30","M2S102xC",NA,"M2","M2S","lo4b T1","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T1","5/22/18",31,2018-05-30 19:32:57,"2018-05-30","blank","blank","blank","blank","lo4b T1","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T1","5/22/18",15346,2018-05-30 19:32:57,"2018-05-30","M2V210xD","V2","M2","M2V2","lo4b T1","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T1","5/22/18",13881,2018-05-30 19:32:57,"2018-05-30","M2V4103xC","V4","M2","M2V4","lo4b T1","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T1","5/22/18",27185,2018-05-30 19:32:57,"2018-05-30","M2V41xC","V4","M2","M2V4","lo4b T1","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",7479,2018-05-30 19:32:57,"2018-05-30","M2V310xC","V3","M2","M2V3","lo4b T1","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T1","5/22/18",13942,2018-05-30 19:32:57,"2018-05-30","M2V31xD","V3","M2","M2V3","lo4b T1","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T1","5/22/18",3026,2018-05-30 19:32:57,"2018-05-30","M1V11xD","V1","M1","M1V1","lo4b T1","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T1","5/22/18",35961,2018-05-30 19:32:57,"2018-05-30","M1V2103xC","V2","M1","M1V2","lo4b T1","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T1","5/22/18",14795,2018-05-30 19:32:57,"2018-05-30","M2S103xC",NA,"M2","M2S","lo4b T1","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T1","5/22/18",9835,2018-05-30 19:32:57,"2018-05-30","M2V2103xD","V2","M2","M2V2","lo4b T1","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T1","5/22/18",31870,2018-05-30 19:32:57,"2018-05-30","M1S103xD",NA,"M1","M1S","lo4b T1","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T1","5/22/18",1716,2018-05-30 19:32:57,"2018-05-30","M1V1102xA","V1","M1","M1V1","lo4b T1","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T1","5/22/18",8956,2018-05-30 19:32:57,"2018-05-30","M1V210xB","V2","M1","M1V2","lo4b T1","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T1","5/22/18",32,2018-05-30 19:32:57,"2018-05-30","M2S103xB",NA,"M2","M2S","lo4b T1","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",20772,2018-05-30 19:32:57,"2018-05-30","M2V310xCb","V3","M2","M2V3","lo4b T1","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T1","5/22/18",48914,2018-05-30 19:32:57,"2018-05-30","M1S102xD",NA,"M1","M1S","lo4b T1","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T1","5/22/18",43373,2018-05-30 19:32:57,"2018-05-30","M1S10xD",NA,"M1","M1S","lo4b T1","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T1","5/22/18",5636,2018-05-30 19:32:57,"2018-05-30","M2S1xC",NA,"M2","M2S","lo4b T1","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T1","5/22/18",28557,2018-05-30 19:32:57,"2018-05-30","M1V2102xC","V2","M1","M1V2","lo4b T1","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T1","5/22/18",41990,2018-05-30 19:32:57,"2018-05-30","M2V31xC","V3","M2","M2V3","lo4b T1","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T1","5/22/18",54104,2018-05-30 19:32:57,"2018-05-30","M1S1xC",NA,"M1","M1S","lo4b T1","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T1","5/22/18",28994,2018-05-31 16:01:56,"2018-05-31","M2V3102xD","V3","M2","M2V3","lo4b T1","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T1","5/22/18",38981,2018-05-31 16:01:56,"2018-05-31","M1S1xD",NA,"M1","M1S","lo4b T1","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T1","5/22/18",6700,2018-05-31 16:01:56,"2018-05-31","M2S102xC",NA,"M2","M2S","lo4b T1","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T1","5/22/18",29,2018-05-31 16:01:56,"2018-05-31","blank","blank","blank","blank","lo4b T1","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T1","5/22/18",10945,2018-05-31 16:01:56,"2018-05-31","M2V210xD","V2","M2","M2V2","lo4b T1","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T1","5/22/18",20710,2018-05-31 16:01:56,"2018-05-31","M2V4103xC","V4","M2","M2V4","lo4b T1","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T1","5/22/18",38100,2018-05-31 16:01:56,"2018-05-31","M2V41xC","V4","M2","M2V4","lo4b T1","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",13557,2018-05-31 16:01:56,"2018-05-31","M2V310xC","V3","M2","M2V3","lo4b T1","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T1","5/22/18",22977,2018-05-31 16:01:56,"2018-05-31","M2V31xD","V3","M2","M2V3","lo4b T1","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T1","5/22/18",3184,2018-05-31 16:01:56,"2018-05-31","M1V11xD","V1","M1","M1V1","lo4b T1","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T1","5/22/18",43601,2018-05-31 16:01:56,"2018-05-31","M1V2103xC","V2","M1","M1V2","lo4b T1","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T1","5/22/18",19246,2018-05-31 16:01:56,"2018-05-31","M2S103xC",NA,"M2","M2S","lo4b T1","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T1","5/22/18",13566,2018-05-31 16:01:56,"2018-05-31","M2V2103xD","V2","M2","M2V2","lo4b T1","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T1","5/22/18",41084,2018-05-31 16:01:56,"2018-05-31","M1S103xD",NA,"M1","M1S","lo4b T1","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T1","5/22/18",1552,2018-05-31 16:01:56,"2018-05-31","M1V1102xA","V1","M1","M1V1","lo4b T1","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T1","5/22/18",11913,2018-05-31 16:01:56,"2018-05-31","M1V210xB","V2","M1","M1V2","lo4b T1","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T1","5/22/18",30,2018-05-31 16:01:56,"2018-05-31","M2S103xB",NA,"M2","M2S","lo4b T1","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",26500,2018-05-31 16:01:56,"2018-05-31","M2V310xCb","V3","M2","M2V3","lo4b T1","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T1","5/22/18",52496,2018-05-31 16:01:56,"2018-05-31","M1S102xD",NA,"M1","M1S","lo4b T1","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T1","5/22/18",43737,2018-05-31 16:01:56,"2018-05-31","M1S10xD",NA,"M1","M1S","lo4b T1","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T1","5/22/18",5997,2018-05-31 16:01:56,"2018-05-31","M2S1xC",NA,"M2","M2S","lo4b T1","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T1","5/22/18",39104,2018-05-31 16:01:56,"2018-05-31","M1V2102xC","V2","M1","M1V2","lo4b T1","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T1","5/22/18",48186,2018-05-31 16:01:56,"2018-05-31","M2V31xC","V3","M2","M2V3","lo4b T1","4228v1xC lo4b","M2V31xC lo4b"
"lo4b","D6","P4D6","13s1xC","FL13",NA,"FL13s","1x","C","susceptible","low","T1","5/22/18",52279,2018-05-31 16:01:56,"2018-05-31","M1S1xC",NA,"M1","M1S","lo4b T1","13s1xC lo4b","M1S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T1","5/22/18",18241,2018-06-02 16:39:25,"2018-06-02","M2V3102xD","V3","M2","M2V3","lo4b T1","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T1","5/22/18",56518,2018-06-02 16:39:25,"2018-06-02","M1S1xD",NA,"M1","M1S","lo4b T1","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T1","5/22/18",10243,2018-06-02 16:39:25,"2018-06-02","M2S102xC",NA,"M2","M2S","lo4b T1","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T1","5/22/18",34,2018-06-02 16:39:25,"2018-06-02","blank","blank","blank","blank","lo4b T1","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T1","5/22/18",16695,2018-06-02 16:39:25,"2018-06-02","M2V210xD","V2","M2","M2V2","lo4b T1","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T1","5/22/18",17205,2018-06-02 16:39:25,"2018-06-02","M2V4103xC","V4","M2","M2V4","lo4b T1","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T1","5/22/18",25129,2018-06-02 16:39:25,"2018-06-02","M2V41xC","V4","M2","M2V4","lo4b T1","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",16677,2018-06-02 16:39:25,"2018-06-02","M2V310xC","V3","M2","M2V3","lo4b T1","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T1","5/22/18",36460,2018-06-02 16:39:25,"2018-06-02","M2V31xD","V3","M2","M2V3","lo4b T1","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T1","5/22/18",4166,2018-06-02 16:39:25,"2018-06-02","M1V11xD","V1","M1","M1V1","lo4b T1","13131xD lo4b","M1V11xD lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T1","5/22/18",20958,2018-06-02 16:39:25,"2018-06-02","M2S103xC",NA,"M2","M2S","lo4b T1","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T1","5/22/18",18413,2018-06-02 16:39:25,"2018-06-02","M2V2103xD","V2","M2","M2V2","lo4b T1","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T1","5/22/18",2402,2018-06-02 16:39:25,"2018-06-02","M1V1102xA","V1","M1","M1V1","lo4b T1","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T1","5/22/18",28248,2018-06-02 16:39:25,"2018-06-02","M1V210xB","V2","M1","M1V2","lo4b T1","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T1","5/22/18",33,2018-06-02 16:39:25,"2018-06-02","M2S103xB",NA,"M2","M2S","lo4b T1","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T1","5/22/18",43138,2018-06-02 16:39:25,"2018-06-02","M2V310xCb","V3","M2","M2V3","lo4b T1","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T1","5/22/18",27873,2018-06-02 16:39:25,"2018-06-02","M2S1xC",NA,"M2","M2S","lo4b T1","42s1xC lo4b","M2S1xC lo4b"
"lo4b","A1","P4A1","4228v102xD","FL42","28v","FL42x28v","10^2x","D","resistant","low","T2","5/22/18",92,2018-05-28 21:00:52,"2018-05-28","M2V3102xD","V3","M2","M2V3","lo4b T2","4228v102xD lo4b","M2V3102xD lo4b"
"lo4b","A2","P4A2","13s1xD","FL13",NA,"FL13s","1x","D","susceptible","low","T2","5/22/18",136,2018-05-28 21:00:52,"2018-05-28","M1S1xD",NA,"M1","M1S","lo4b T2","13s1xD lo4b","M1S1xD lo4b"
"lo4b","A3","P4A3","42s102xC","FL42",NA,"FL42s","10^2x","C","susceptible","low","T2","5/22/18",81,2018-05-28 21:00:52,"2018-05-28","M2S102xC",NA,"M2","M2S","lo4b T2","42s102xC lo4b","M2S102xC lo4b"
"lo4b","A4","P4A4","blank","blank","blank","blank","blank","blank","blank","low","T2","5/22/18",33,2018-05-28 21:00:52,"2018-05-28","blank","blank","blank","blank","lo4b T2","blank lo4b","blank lo4b"
"lo4b","A5","P4A5","4222v10xD","FL42","22v","FL42x22v","10x","D","resistant","low","T2","5/22/18",70,2018-05-28 21:00:52,"2018-05-28","M2V210xD","V2","M2","M2V2","lo4b T2","4222v10xD lo4b","M2V210xD lo4b"
"lo4b","A6","P4A6","4242v103xC","FL42","42v","FL42x42v","10^3x","C","resistant","low","T2","5/22/18",319,2018-05-28 21:00:52,"2018-05-28","M2V4103xC","V4","M2","M2V4","lo4b T2","4242v103xC lo4b","M2V4103xC lo4b"
"lo4b","B1","P4B1","4242v1xC","FL42","42v","FL42x42v","1x","C","resistant","low","T2","5/22/18",168,2018-05-28 21:00:52,"2018-05-28","M2V41xC","V4","M2","M2V4","lo4b T2","4242v1xC lo4b","M2V41xC lo4b"
"lo4b","B2","P4B2","4228v10xC","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",117,2018-05-28 21:00:52,"2018-05-28","M2V310xC","V3","M2","M2V3","lo4b T2","4228v10xC lo4b","M2V310xC lo4b"
"lo4b","B3","P4B3","4228v1xD","FL42","28v","FL42x28v","1x","D","resistant","low","T2","5/22/18",96,2018-05-28 21:00:52,"2018-05-28","M2V31xD","V3","M2","M2V3","lo4b T2","4228v1xD lo4b","M2V31xD lo4b"
"lo4b","B4","P4B4","13131xD","FL13","13v","FL13x13v","1x","D","resistant","low","T2","5/22/18",63,2018-05-28 21:00:52,"2018-05-28","M1V11xD","V1","M1","M1V1","lo4b T2","13131xD lo4b","M1V11xD lo4b"
"lo4b","B5","P4B5","1322v103xC","FL13","22v","FL13x22v","10^3x","C","resistant","low","T2","5/22/18",266,2018-05-28 21:00:52,"2018-05-28","M1V2103xC","V2","M1","M1V2","lo4b T2","1322v103xC lo4b","M1V2103xC lo4b"
"lo4b","B6","P4B6","42s103xC","FL42",NA,"FL42s","10^3x","C","susceptible","low","T2","5/22/18",185,2018-05-28 21:00:52,"2018-05-28","M2S103xC",NA,"M2","M2S","lo4b T2","42s103xC lo4b","M2S103xC lo4b"
"lo4b","C1","P4C1","4222v103xD","FL42","22v","FL42x22v","10^3x","D","resistant","low","T2","5/22/18",154,2018-05-28 21:00:52,"2018-05-28","M2V2103xD","V2","M2","M2V2","lo4b T2","4222v103xD lo4b","M2V2103xD lo4b"
"lo4b","C2","P4C2","13s103xD","FL13",NA,"FL13s","10^3x","D","susceptible","low","T2","5/22/18",120,2018-05-28 21:00:52,"2018-05-28","M1S103xD",NA,"M1","M1S","lo4b T2","13s103xD lo4b","M1S103xD lo4b"
"lo4b","C3","P4C3","1313v102xA","FL13","13v","FL13x13v","10^2x","A","resistant","low","T2","5/22/18",55,2018-05-28 21:00:52,"2018-05-28","M1V1102xA","V1","M1","M1V1","lo4b T2","1313v102xA lo4b","M1V1102xA lo4b"
"lo4b","C4","P4C4","1322v10xB","FL13","22v","FL13x22v","10x","B","resistant","low","T2","5/22/18",103,2018-05-28 21:00:52,"2018-05-28","M1V210xB","V2","M1","M1V2","lo4b T2","1322v10xB lo4b","M1V210xB lo4b"
"lo4b","C5","P4C5","42s103xB","FL42",NA,"FL42s","10^3x","B","susceptible","low","T2","5/22/18",32,2018-05-28 21:00:52,"2018-05-28","M2S103xB",NA,"M2","M2S","lo4b T2","42s103xB lo4b","M2S103xB lo4b"
"lo4b","C6","P4C6","4228v10xCb","FL42","28v","FL42x28v","10x","C","resistant","low","T2","5/22/18",488,2018-05-28 21:00:52,"2018-05-28","M2V310xCb","V3","M2","M2V3","lo4b T2","4228v10xCb lo4b","M2V310xCb lo4b"
"lo4b","D1","P4D1","13s102xD","FL13",NA,"FL13s","10^2x","D","susceptible","low","T2","5/22/18",335,2018-05-28 21:00:52,"2018-05-28","M1S102xD",NA,"M1","M1S","lo4b T2","13s102xD lo4b","M1S102xD lo4b"
"lo4b","D2","P4D2","13s10xD","FL13",NA,"FL13s","10x","D","susceptible","low","T2","5/22/18",186,2018-05-28 21:00:52,"2018-05-28","M1S10xD",NA,"M1","M1S","lo4b T2","13s10xD lo4b","M1S10xD lo4b"
"lo4b","D3","P4D3","42s1xC","FL42",NA,"FL42s","1x","C","susceptible","low","T2","5/22/18",71,2018-05-28 21:00:52,"2018-05-28","M2S1xC",NA,"M2","M2S","lo4b T2","42s1xC lo4b","M2S1xC lo4b"
"lo4b","D4","P4D4","1322v102xC","FL13","22v","FL13x22v","10^2x","C","resistant","low","T2","5/22/18",178,2018-05-28 21:00:52,"2018-05-28","M1V2102xC","V2","M1","M1V2","lo4b T2","1322v102xC lo4b","M1V2102xC lo4b"
"lo4b","D5","P4D5","4228v1xC","FL42","28v","FL42x28v","1x","C","resistant","low","T2","5/22/18",152,2018-05-28 21:00:52,"2018-05-28","M2V31xC","V3","M2","M2V3","lo4b T2","4228v1xC lo4b","M2V31xC lo4b"
